1j5y , A , 2 , 2 , 167 , 68 , 0 , 1 , 21 , 52
1ng6 , A , 2 , 2 , 148 , 49 , 0 , 3 , 9 , 24
1lck , A , 2 , 2 , 164 , 62 , 0 , 0 , 18 , 57
1div , A , 2 , 2 , 149 , 43 , 0 , 0 , 10 , 18
1nij , A , 2 , 2 , 317 , 157 , 0 , 2 , 8 , 42
1ush , A , 2 , 4 , 515 , 292 , 0 , 0 , 12 , 27
1ev7 , A , 2 , 2 , 295 , 146 , 0 , 0 , 8 , 25
2o62 , A , 2 , 2 , 275 , 137 , 0 , 8 , 20 , 36
1h4a , X , 2 , 2 , 174 , 74 , 0 , 2 , 29 , 73
2ra8 , A , 2 , 2 , 339 , 153 , 0 , 0 , 3 , 19
3c9u , A , 2 , 2 , 308 , 186 , 0 , 9 , 14 , 27
3q8g , A , 2 , 2 , 310 , 150 , 0 , 4 , 13 , 27
2oux , A , 2 , 2 , 246 , 124 , 0 , 0 , 12 , 18
2qbw , A , 2 , 2 , 191 , 79 , 0 , 0 , 16 , 44
2fj8 , A , 2 , 1 , 120 , 37 , 0 , 3 , 13 , 31
2v3z , A , 2 , 4 , 465 , 239 , 0 , 0 , 9 , 17
3eam , A , 2 , 2 , 311 , 174 , 0 , 0 , 0 , 9
1nty , A , 2 , 2 , 320 , 0 , 0 , 0 , 0 , 0
1on2 , A , 2 , 2 , 135 , 61 , 0 , 0 , 20 , 46
1sei , A , 2 , 1 , 130 , 56 , 0 , 12 , 33 , 60
1i7o , A , 2 , 3 , 421 , 239 , 0 , 0 , 9 , 28
3bwh , A , 2 , 2 , 244 , 123 , 0 , 7 , 19 , 55
1vme , B , 2 , 3 , 404 , 232 , 0 , 0 , 14 , 39
1yua , A , 2 , 1 , 122 , 41 , 0 , 6 , 27 , 65
1wpb , O , 2 , 2 , 168 , 60 , 0 , 0 , 10 , 19
3ci0 , J , 2 , 1 , 146 , 82 , 0 , 14 , 38 , 63
1mow , G , 2 , 2 , 233 , 0 , 0 , 12 , 36 , 72
1whe , A , 2 , 1 , 73 , 17 , 0 , 0 , 7 , 12
1p5q , A , 2 , 2 , 281 , 128 , 0 , 0 , 0 , 7
2vqe , M , 2 , 1 , 125 , 36 , 0 , 0 , 1 , 18
3e00 , A , 2 , 2 , 289 , 150 , 0 , 0 , 9 , 29
1txg , A , 2 , 2 , 335 , 198 , 0 , 0 , 14 , 53
1js8 , A , 2 , 3 , 382 , 0 , 0 , 0 , 0 , 0
1k82 , B , 2 , 2 , 260 , 136 , 0 , 0 , 25 , 66
1lko , A , 2 , 1 , 191 , 75 , 0 , 0 , 11 , 40
2h88 , B , 2 , 2 , 239 , 156 , 0 , 0 , 15 , 42
1g1t , A , 2 , 2 , 157 , 66 , 0 , 0 , 31 , 70
1fjr , A , 2 , 2 , 188 , 94 , 0 , 6 , 29 , 54
1hdh , A , 2 , 4 , 524 , 320 , 0 , 8 , 9 , 9
2r9q , A , 2 , 2 , 327 , 189 , 0 , 5 , 6 , 29
1evl , A , 2 , 3 , 401 , 239 , 0 , 0 , 10 , 13
1su3 , A , 2 , 3 , 415 , 218 , 0 , 0 , 8 , 22
1y7m , A , 2 , 1 , 161 , 72 , 0 , 8 , 30 , 59
3b4n , A , 2 , 2 , 316 , 175 , 0 , 8 , 19 , 53
2jz4 , A , 2 , 2 , 299 , 102 , 0 , 0 , 9 , 21
1af7 , A , 2 , 2 , 274 , 138 , 0 , 0 , 9 , 38
1ccw , B , 2 , 3 , 483 , 330 , 0 , 3 , 14 , 23
1dw9 , A , 2 , 2 , 152 , 101 , 0 , 0 , 4 , 27
2ehz , A , 2 , 2 , 299 , 160 , 0 , 7 , 23 , 43
1yz9 , A , 2 , 2 , 220 , 97 , 0 , 0 , 8 , 19
1vcb , C , 2 , 1 , 142 , 69 , 0 , 2 , 17 , 45
2a06 , B , 2 , 3 , 423 , 267 , 0 , 0 , 9 , 24
1xta , B , 2 , 1 , 219 , 102 , 0 , 11 , 17 , 35
2v2g , D , 2 , 2 , 219 , 129 , 0 , 0 , 19 , 52
2d1c , A , 2 , 4 , 495 , 328 , 0 , 0 , 5 , 17
2phc , B , 2 , 2 , 216 , 93 , 0 , 0 , 18 , 43
1j5q , A , 2 , 3 , 413 , 218 , 0 , 0 , 3 , 10
1w3f , A , 2 , 2 , 312 , 138 , 0 , 0 , 0 , 11
1qd1 , A , 2 , 2 , 329 , 183 , 0 , 0 , 25 , 44
1u8b , A , 2 , 2 , 128 , 41 , 0 , 0 , 10 , 35
1e3d , A , 2 , 2 , 262 , 171 , 0 , 2 , 21 , 43
3bb0 , A , 2 , 4 , 575 , 340 , 0 , 2 , 5 , 24
1jj2 , K , 2 , 2 , 145 , 34 , 0 , 0 , 0 , 10
1ssq , A , 2 , 2 , 241 , 128 , 0 , 3 , 19 , 50
3n4i , B , 2 , 1 , 165 , 85 , 0 , 5 , 23 , 55
2ghj , B , 2 , 2 , 90 , 36 , 0 , 0 , 3 , 21
3cov , A , 2 , 2 , 288 , 148 , 0 , 2 , 13 , 28
3p0b , A , 2 , 4 , 530 , 305 , 0 , 1 , 1 , 17
1iak , B , 2 , 2 , 185 , 91 , 0 , 0 , 3 , 15
1n93 , X , 2 , 3 , 335 , 138 , 0 , 0 , 10 , 11
1vzy , A , 2 , 2 , 290 , 154 , 0 , 0 , 16 , 41
2h88 , C , 2 , 1 , 139 , 50 , 0 , 0 , 0 , 3
3i4d , H , 2 , 2 , 245 , 121 , 0 , 0 , 4 , 15
2qia , A , 2 , 2 , 262 , 132 , 0 , 0 , 19 , 50
2zp1 , A , 2 , 2 , 308 , 160 , 0 , 0 , 15 , 25
2e5y , A , 2 , 1 , 133 , 59 , 0 , 3 , 28 , 48
1clc , A , 2 , 4 , 541 , 335 , 0 , 0 , 7 , 19
1mgp , A , 2 , 2 , 270 , 147 , 0 , 14 , 22 , 64
1t2d , A , 2 , 2 , 315 , 166 , 0 , 6 , 25 , 44
1xt0 , B , 2 , 2 , 200 , 83 , 0 , 1 , 24 , 41
1k30 , A , 2 , 3 , 363 , 181 , 0 , 4 , 8 , 21
1a8v , A , 2 , 1 , 115 , 47 , 0 , 10 , 28 , 75
2pv7 , A , 2 , 2 , 270 , 153 , 0 , 0 , 23 , 20
3c2u , A , 2 , 4 , 549 , 357 , 0 , 0 , 14 , 28
1c7c , A , 2 , 2 , 283 , 144 , 0 , 0 , 18 , 35
1rzh , M , 2 , 2 , 301 , 174 , 0 , 0 , 0 , 3
2fpn , A , 2 , 2 , 198 , 67 , 0 , 0 , 4 , 21
1a41 , A , 2 , 2 , 221 , 99 , 0 , 0 , 19 , 43
1gmu , A , 2 , 2 , 138 , 65 , 0 , 0 , 26 , 61
1zcn , A , 2 , 1 , 143 , 59 , 0 , 16 , 37 , 69
3cwv , A , 2 , 3 , 350 , 184 , 0 , 0 , 16 , 37
1vqz , A , 2 , 2 , 327 , 161 , 0 , 0 , 13 , 21
2c0g , A , 2 , 2 , 229 , 0 , 0 , 10 , 30 , 60
1e3a , A , 2 , 2 , 258 , 154 , 0 , 0 , 2 , 13
1uha , A , 2 , 1 , 82 , 28 , 0 , 1 , 18 , 42
3fmt , E , 2 , 2 , 162 , 67 , 0 , 0 , 19 , 46
1lsl , A , 2 , 2 , 113 , 22 , 0 , 0 , 0 , 0
1o9i , A , 2 , 2 , 266 , 197 , 0 , 0 , 2 , 2
1dl5 , A , 2 , 2 , 317 , 183 , 0 , 0 , 21 , 45
2a9d , A , 2 , 2 , 369 , 217 , 0 , 4 , 16 , 31
1dkg , A , 2 , 2 , 158 , 71 , 0 , 0 , 0 , 6
1ppr , M , 2 , 2 , 312 , 113 , 0 , 0 , 2 , 8
3c24 , A , 2 , 2 , 278 , 156 , 0 , 0 , 19 , 23
2ph7 , A , 2 , 2 , 214 , 105 , 0 , 2 , 26 , 46
2fb5 , A , 2 , 2 , 204 , 89 , 0 , 0 , 14 , 34
2auw , A , 2 , 2 , 156 , 57 , 0 , 0 , 19 , 32
3qxz , A , 2 , 2 , 267 , 162 , 0 , 6 , 27 , 52
1lnz , A , 2 , 2 , 332 , 153 , 0 , 0 , 0 , 10
1k5n , A , 2 , 2 , 285 , 145 , 0 , 0 , 5 , 15
1dzf , A , 2 , 2 , 211 , 86 , 0 , 3 , 18 , 39
1qiu , A , 2 , 2 , 264 , 153 , 0 , 0 , 10 , 10
1ux6 , A , 2 , 2 , 335 , 87 , 0 , 0 , 6 , 8
1joc , A , 2 , 1 , 123 , 0 , 0 , 3 , 9 , 18
1jgt , A , 2 , 4 , 490 , 298 , 0 , 1 , 0 , 11
1uly , A , 2 , 2 , 185 , 69 , 0 , 1 , 3 , 15
1d3y , A , 2 , 2 , 289 , 167 , 0 , 0 , 7 , 35
2ess , A , 2 , 2 , 244 , 113 , 0 , 5 , 19 , 33
3cjr , B , 2 , 1 , 118 , 51 , 0 , 0 , 20 , 35
1kq3 , A , 2 , 2 , 364 , 198 , 0 , 3 , 23 , 36
1qnt , A , 2 , 2 , 166 , 72 , 0 , 8 , 31 , 64
3k9o , A , 2 , 1 , 198 , 93 , 0 , 2 , 14 , 51
2cnd , A , 2 , 2 , 260 , 126 , 0 , 3 , 17 , 37
2p84 , A , 2 , 2 , 136 , 42 , 0 , 3 , 8 , 26
1prt , B , 2 , 2 , 196 , 113 , 0 , 1 , 32 , 58
2haw , A , 2 , 2 , 315 , 181 , 0 , 0 , 19 , 48
2a25 , A , 2 , 1 , 146 , 68 , 0 , 12 , 46 , 93
1ytf , D , 2 , 1 , 100 , 49 , 0 , 3 , 12 , 26
1hnj , A , 2 , 2 , 317 , 170 , 0 , 15 , 24 , 46
1inl , C , 2 , 2 , 293 , 191 , 0 , 4 , 17 , 54
3h90 , A , 2 , 2 , 283 , 123 , 0 , 0 , 3 , 3
1k2f , A , 2 , 1 , 190 , 85 , 0 , 3 , 14 , 45
2i15 , A , 2 , 1 , 122 , 42 , 0 , 0 , 21 , 28
2hxv , A , 2 , 3 , 349 , 175 , 0 , 0 , 13 , 31
3nt1 , A , 2 , 4 , 555 , 341 , 0 , 0 , 6 , 4
3jyu , B , 2 , 2 , 213 , 82 , 0 , 0 , 11 , 23
3cj8 , B , 3 , 2 , 213 , 117 , 0 , 0 , 17 , 40
1cuk , A , 3 , 2 , 190 , 74 , 0 , 0 , 8 , 28
1jey , B , 3 , 4 , 530 , 288 , 0 , 0 , 0 , 0
1gql , A , 3 , 4 , 705 , 454 , 0 , 0 , 0 , 5
1t3q , C , 3 , 2 , 285 , 162 , 0 , 4 , 25 , 48
1r0v , A , 3 , 2 , 244 , 142 , 0 , 0 , 11 , 48
1vcl , A , 3 , 3 , 431 , 223 , 0 , 0 , 5 , 15
3swo , B , 3 , 3 , 398 , 247 , 0 , 0 , 22 , 27
1d4v , A , 3 , 1 , 117 , 36 , 0 , 0 , 2 , 14
1ki0 , A , 3 , 2 , 253 , 131 , 0 , 0 , 0 , 12
3hn4 , A , 3 , 2 , 259 , 115 , 0 , 5 , 4 , 29
1mox , A , 3 , 4 , 499 , 256 , 0 , 0 , 0 , 8
1e8b , A , 3 , 2 , 160 , 75 , 0 , 0 , 9 , 33
1r8e , A , 3 , 2 , 275 , 105 , 0 , 0 , 9 , 14
1vq8 , P , 3 , 2 , 143 , 26 , 0 , 0 , 0 , 0
1opl , B , 3 , 3 , 365 , 185 , 0 , 0 , 3 , 17
3gku , A , 3 , 2 , 199 , 72 , 0 , 0 , 0 , 15
3mvq , A , 3 , 4 , 495 , 320 , 0 , 0 , 4 , 4
2re3 , A , 3 , 2 , 186 , 82 , 0 , 3 , 29 , 47
2ck3 , A , 3 , 3 , 491 , 313 , 0 , 0 , 1 , 17
2oas , A , 3 , 3 , 420 , 263 , 0 , 0 , 3 , 21
1rwh , A , 3 , 4 , 755 , 432 , 0 , 0 , 1 , 2
3k75 , E , 3 , 2 , 246 , 119 , 0 , 1 , 1 , 21
2zbk , B , 3 , 4 , 506 , 237 , 0 , 0 , 0 , 0
1uxy , A , 3 , 2 , 340 , 178 , 0 , 5 , 9 , 16
2iah , A , 3 , 4 , 752 , 405 , 0 , 0 , 0 , 0
1jec , A , 3 , 4 , 510 , 265 , 0 , 0 , 0 , 7
3ffk , A , 3 , 3 , 351 , 169 , 0 , 0 , 3 , 22
1e8c , A , 3 , 4 , 482 , 275 , 0 , 0 , 0 , 25
2he7 , A , 3 , 2 , 297 , 124 , 0 , 0 , 0 , 15
1h6w , A , 3 , 2 , 151 , 23 , 0 , 0 , 0 , 0
3o08 , A , 3 , 3 , 471 , 266 , 0 , 0 , 4 , 28
2oza , A , 3 , 2 , 332 , 173 , 0 , 1 , 1 , 9
1l8q , A , 3 , 2 , 317 , 140 , 0 , 0 , 0 , 19
2y1e , A , 3 , 3 , 374 , 215 , 0 , 6 , 7 , 24
2zyd , A , 3 , 3 , 464 , 290 , 0 , 0 , 2 , 10
3abq , A , 3 , 3 , 460 , 337 , 0 , 1 , 11 , 35
1f00 , I , 3 , 2 , 282 , 121 , 0 , 0 , 0 , 9
2q0z , X , 3 , 2 , 282 , 129 , 0 , 0 , 2 , 13
3a9s , A , 3 , 4 , 589 , 396 , 0 , 0 , 5 , 14
1td6 , A , 3 , 2 , 286 , 140 , 0 , 1 , 4 , 26
1nt2 , B , 3 , 2 , 236 , 114 , 0 , 0 , 0 , 13
1w59 , A , 3 , 2 , 350 , 189 , 0 , 5 , 24 , 58
1ddt , A , 3 , 4 , 523 , 243 , 0 , 0 , 0 , 3
1u8v , A , 3 , 4 , 490 , 335 , 0 , 0 , 4 , 9
1b47 , A , 3 , 2 , 304 , 152 , 0 , 1 , 4 , 11
1mpg , A , 3 , 2 , 282 , 149 , 0 , 8 , 14 , 38
1sr8 , A , 3 , 2 , 282 , 145 , 0 , 2 , 10 , 30
1bvp , 1 , 3 , 3 , 349 , 217 , 0 , 0 , 14 , 15
3lie , A , 3 , 2 , 266 , 131 , 0 , 0 , 21 , 41
3c18 , A , 3 , 2 , 295 , 156 , 0 , 0 , 3 , 12
2gno , A , 3 , 2 , 300 , 138 , 0 , 0 , 7 , 29
1olz , A , 3 , 4 , 621 , 344 , 0 , 0 , 1 , 0
1dde , A , 3 , 2 , 310 , 146 , 0 , 0 , 0 , 23
2jan , A , 3 , 3 , 419 , 202 , 0 , 0 , 1 , 14
1np7 , B , 3 , 3 , 483 , 268 , 0 , 0 , 3 , 8
2oq1 , A , 3 , 2 , 251 , 122 , 0 , 1 , 1 , 25
1q25 , A , 3 , 3 , 428 , 217 , 0 , 0 , 0 , 7
3git , A , 3 , 3 , 422 , 255 , 0 , 0 , 9 , 32
1h6u , A , 3 , 2 , 308 , 139 , 0 , 0 , 1 , 15
3d1g , A , 3 , 4 , 366 , 187 , 0 , 0 , 0 , 30
1ulk , A , 3 , 1 , 126 , 54 , 0 , 0 , 4 , 25
2ck3 , F , 3 , 3 , 469 , 299 , 0 , 0 , 3 , 18
1sox , A , 3 , 3 , 463 , 260 , 0 , 1 , 1 , 14
1mbm , D , 3 , 1 , 195 , 100 , 0 , 3 , 38 , 78
1uzk , A , 3 , 1 , 151 , 0 , 0 , 0 , 0 , 0
5req , B , 3 , 4 , 619 , 395 , 0 , 0 , 0 , 11
2fml , A , 3 , 2 , 256 , 128 , 0 , 0 , 6 , 30
1qzf , A , 3 , 4 , 519 , 314 , 0 , 0 , 1 , 5
1xsz , A , 3 , 3 , 384 , 186 , 0 , 0 , 0 , 13
1wvf , A , 4 , 4 , 539 , 300 , 0 , 0 , 1 , 13
3a21 , A , 4 , 4 , 616 , 356 , 0 , 0 , 0 , 3
1iq8 , A , 4 , 4 , 577 , 371 , 0 , 0 , 8 , 13
2ahx , A , 4 , 4 , 611 , 283 , 0 , 0 , 0 , 1
2fo0 , A , 4 , 4 , 465 , 230 , 0 , 0 , 1 , 4
2fmp , A , 4 , 2 , 338 , 147 , 0 , 0 , 3 , 3
1ord , A , 4 , 4 , 730 , 477 , 0 , 0 , 0 , 0
3hu3 , A , 4 , 3 , 453 , 220 , 0 , 0 , 0 , 7
1pfx , L , 4 , 1 , 133 , 38 , 0 , 0 , 0 , 9
1sqg , A , 4 , 3 , 424 , 228 , 0 , 0 , 7 , 18
1kfi , A , 4 , 4 , 570 , 345 , 0 , 0 , 3 , 14
2hyv , A , 4 , 2 , 308 , 147 , 0 , 0 , 14 , 13
2uvo , A , 4 , 2 , 172 , 85 , 0 , 1 , 11 , 23
2gy5 , A , 4 , 3 , 423 , 202 , 0 , 0 , 5 , 14
2au3 , A , 4 , 3 , 403 , 193 , 0 , 0 , 4 , 5
1ggt , A , 4 , 4 , 710 , 404 , 0 , 0 , 0 , 2
2b5e , A , 4 , 4 , 483 , 206 , 0 , 0 , 0 , 0
1gu2 , A , 1 , 1 , 124 , 48 , 0 , 15 , 34 , 53
2eng , A , 1 , 1 , 205 , 105 , 0 , 17 , 38 , 78
2bbv , D , 1 , 1 , 16 , 5 , 0 , 5 , 11 , 21
1gcc , A , 1 , 1 , 63 , 19 , 0 , 14 , 32 , 52
2kdc , A , 1 , 1 , 121 , 32 , 0 , 0 , 1 , 2
2xov , A , 1 , 1 , 182 , 83 , 0 , 13 , 46 , 75
2aeb , B , 1 , 2 , 309 , 179 , 0 , 16 , 32 , 51
1lsh , B , 1 , 1 , 178 , 0 , 0 , 4 , 12 , 24
1hyn , R , 1 , 2 , 300 , 177 , 0 , 13 , 24 , 39
1gh9 , A , 1 , 1 , 71 , 17 , 0 , 8 , 41 , 86
1vju , B , 1 , 2 , 291 , 157 , 0 , 4 , 20 , 43
3mv4 , M , 1 , 1 , 249 , 135 , 0 , 5 , 9 , 41
1okc , A , 1 , 2 , 292 , 124 , 0 , 0 , 4 , 28
1h16 , A , 1 , 4 , 765 , 485 , 0 , 0 , 2 , 6
1dhn , A , 1 , 1 , 121 , 44 , 0 , 5 , 25 , 48
1n8v , B , 1 , 1 , 103 , 34 , 0 , 10 , 24 , 39
1auu , A , 1 , 1 , 55 , 21 , 0 , 9 , 37 , 58
1xs0 , C , 1 , 1 , 129 , 61 , 0 , 23 , 49 , 104
3mab , A , 1 , 1 , 90 , 38 , 0 , 23 , 56 , 112
3ik5 , C , 1 , 1 , 117 , 49 , 0 , 11 , 31 , 66
1ow1 , A , 1 , 1 , 167 , 0 , 0 , 11 , 33 , 66
1xpp , D , 1 , 1 , 114 , 44 , 0 , 0 , 16 , 33
3cmb , A , 1 , 2 , 264 , 143 , 0 , 5 , 14 , 29
3fy6 , B , 1 , 1 , 122 , 58 , 0 , 7 , 33 , 41
2hhg , A , 1 , 1 , 130 , 50 , 0 , 19 , 30 , 60
1jni , A , 1 , 1 , 62 , 11 , 0 , 3 , 14 , 28
2wlv , A , 1 , 1 , 154 , 65 , 0 , 10 , 30 , 60
2jli , A , 1 , 1 , 112 , 40 , 0 , 20 , 64 , 94
2ny1 , A , 1 , 2 , 305 , 152 , 0 , 7 , 5 , 12
1vps , B , 1 , 2 , 289 , 175 , 0 , 0 , 4 , 31
1whi , A , 1 , 1 , 122 , 53 , 0 , 25 , 54 , 88
1l9l , A , 1 , 1 , 74 , 23 , 0 , 18 , 40 , 80
2hs1 , A , 1 , 1 , 119 , 46 , 0 , 18 , 47 , 85
3b9w , A , 1 , 2 , 366 , 192 , 0 , 10 , 22 , 32
1vq8 , M , 1 , 1 , 194 , 79 , 0 , 4 , 16 , 17
1m9o , A , 1 , 1 , 40 , 6 , 0 , 5 , 10 , 21
1irq , A , 1 , 1 , 51 , 15 , 0 , 7 , 20 , 40
2aib , A , 1 , 1 , 98 , 38 , 0 , 12 , 36 , 62
3d31 , C , 1 , 2 , 248 , 146 , 0 , 0 , 7 , 12
1y7j , A , 1 , 1 , 40 , 6 , 0 , 6 , 16 , 33
1hp8 , A , 1 , 1 , 68 , 19 , 0 , 13 , 20 , 38
1r45 , A , 1 , 2 , 201 , 98 , 0 , 3 , 17 , 55
1aa3 , A , 1 , 1 , 63 , 21 , 0 , 18 , 41 , 81
2w2e , A , 1 , 1 , 272 , 118 , 0 , 3 , 14 , 42
1olg , A , 1 , 1 , 42 , 9 , 0 , 3 , 9 , 15
2ag4 , A , 1 , 1 , 164 , 56 , 0 , 2 , 8 , 17
1jfw , A , 1 , 1 , 86 , 34 , 0 , 20 , 46 , 79
1mc2 , A , 1 , 1 , 122 , 0 , 0 , 13 , 39 , 78
3dt5 , A , 1 , 1 , 124 , 46 , 0 , 10 , 33 , 57
2k1g , A , 1 , 1 , 129 , 54 , 0 , 28 , 60 , 102
1apj , A , 1 , 1 , 74 , 1 , 0 , 21 , 33 , 6
3bjq , J , 1 , 3 , 296 , 170 , 0 , 0 , 6 , 24
3o1c , A , 1 , 1 , 137 , 44 , 0 , 15 , 44 , 71
2nqw , A , 1 , 1 , 96 , 34 , 0 , 25 , 55 , 94
2fpq , A , 1 , 3 , 426 , 220 , 0 , 3 , 7 , 12
1fvg , A , 1 , 1 , 189 , 93 , 0 , 20 , 41 , 71
2gjv , A , 1 , 1 , 136 , 73 , 0 , 4 , 31 , 69
1ibt , C , 1 , 1 , 76 , 51 , 0 , 0 , 10 , 37
1wfe , A , 1 , 1 , 86 , 9 , 0 , 1 , 3 , 6
1xn8 , A , 1 , 1 , 131 , 40 , 0 , 2 , 31 , 55
2fi0 , A , 1 , 1 , 79 , 30 , 0 , 22 , 55 , 112
3kic , A , 1 , 4 , 520 , 383 , 0 , 0 , 0 , 1
1oqj , A , 1 , 1 , 90 , 37 , 0 , 22 , 49 , 94
1rg8 , A , 1 , 1 , 141 , 78 , 0 , 28 , 73 , 109
1tt8 , A , 1 , 1 , 164 , 80 , 0 , 15 , 48 , 87
2i3f , A , 1 , 1 , 211 , 107 , 0 , 12 , 41 , 80
2h5n , C , 1 , 1 , 125 , 68 , 0 , 26 , 70 , 120
1aks , A , 1 , 1 , 125 , 64 , 0 , 25 , 39 , 53
1w33 , B , 1 , 1 , 180 , 79 , 0 , 0 , 2 , 23
1pi1 , A , 1 , 1 , 185 , 83 , 0 , 13 , 21 , 49
1u89 , A , 1 , 1 , 139 , 53 , 0 , 3 , 27 , 33
1gpr , A , 1 , 1 , 158 , 73 , 0 , 24 , 45 , 82
2rdk , A , 1 , 1 , 104 , 45 , 0 , 9 , 37 , 96
1gd8 , A , 1 , 1 , 105 , 50 , 0 , 12 , 37 , 73
1jsu , C , 1 , 1 , 69 , 23 , 0 , 0 , 0 , 0
2pv4 , A , 1 , 1 , 146 , 51 , 0 , 10 , 27 , 56
